flask,ph,seconds,species
p_h_8_2_7,8.080355225,1576797,nanno
p_h_8_2_5,7.915756836,1576797,nanno
p_h_7_6_6,7.514378662,1576797,nanno
p_h_7_6_4,7.417209473,1576857,nanno
p_h_8_2_7,8.082491455,1576857,nanno
p_h_8_2_5,7.915756836,1576857,nanno
p_h_7_6_6,7.518651123,1576857,nanno
p_h_7_6_4,7.420413818,1576917,nanno
p_h_8_2_7,8.085695801,1576917,nanno
p_h_8_2_5,7.916824951,1576917,nanno
p_h_7_6_6,7.521855469,1576917,nanno
p_h_7_6_4,7.424686279,1576977,nanno
p_h_8_2_7,8.087832031,1576977,nanno
p_h_8_2_5,7.916824951,1576977,nanno
p_h_7_6_6,7.525059814,1576977,nanno
p_h_7_6_4,7.42895874,1577037,nanno
p_h_8_2_7,8.088900146,1577037,nanno
p_h_8_2_5,7.917893066,1577037,nanno
p_h_7_6_6,7.52826416,1577037,nanno
p_h_7_6_4,7.433231201,1577097,nanno
p_h_8_2_7,8.093172607,1577097,nanno
p_h_8_2_5,7.917893066,1577097,nanno
p_h_7_6_6,7.532536621,1577097,nanno
p_h_7_6_4,7.437503662,1577157,nanno
p_h_8_2_7,8.102785645,1577157,nanno
p_h_8_2_5,7.918961182,1577157,nanno
p_h_7_6_6,7.537877197,1577157,nanno
p_h_7_6_4,7.440708008,1577217,nanno
p_h_8_2_7,8.101717529,1577217,nanno
p_h_8_2_5,7.918961182,1577217,nanno
p_h_7_6_6,7.540013428,1577217,nanno
p_h_7_6_4,7.442844238,1577277,nanno
p_h_8_2_7,8.099581299,1577277,nanno
p_h_8_2_5,7.918961182,1577277,nanno
p_h_7_6_6,7.542149658,1577277,nanno
p_h_7_6_4,7.443912354,1577337,nanno
p_h_8_2_7,8.096376953,1577337,nanno
p_h_8_2_5,7.917893066,1577337,nanno
p_h_7_6_6,7.543217773,1577337,nanno
p_h_7_6_4,7.446048584,1577397,nanno
p_h_8_2_7,8.094240723,1577397,nanno
p_h_8_2_5,7.917893066,1577397,nanno
p_h_7_6_6,7.543217773,1577397,nanno
p_h_7_6_4,7.447116699,1577457,nanno
p_h_8_2_7,8.093172607,1577457,nanno
p_h_8_2_5,7.917893066,1577457,nanno
p_h_7_6_6,7.544285889,1577457,nanno
p_h_7_6_4,7.448184814,1577517,nanno
p_h_8_2_7,8.091036377,1577517,nanno
p_h_8_2_5,7.917893066,1577517,nanno
p_h_7_6_6,7.544285889,1577517,nanno
p_h_7_6_4,7.44925293,1577577,nanno
p_h_8_2_7,8.089968262,1577577,nanno
p_h_8_2_5,7.916824951,1577577,nanno
p_h_7_6_6,7.545354004,1577577,nanno
p_h_7_6_4,7.450321045,1577637,nanno
p_h_8_2_7,8.088900146,1577637,nanno
p_h_8_2_5,7.916824951,1577637,nanno
p_h_7_6_6,7.545354004,1577637,nanno
p_h_7_6_4,7.45138916,1577697,nanno
p_h_8_2_7,8.086763916,1577697,nanno
p_h_8_2_5,7.916824951,1577697,nanno
p_h_7_6_6,7.544285889,1577697,nanno
p_h_7_6_4,7.453525391,1577757,nanno
p_h_8_2_7,8.085695801,1577757,nanno
p_h_8_2_5,7.915756836,1577757,nanno
p_h_7_6_6,7.544285889,1577757,nanno
p_h_7_6_4,7.455661621,1577817,nanno
p_h_8_2_7,8.084627686,1577817,nanno
p_h_8_2_5,7.915756836,1577817,nanno
p_h_7_6_6,7.545354004,1577817,nanno
p_h_7_6_4,7.456729736,1577877,nanno
p_h_8_2_7,8.082491455,1577877,nanno
p_h_8_2_5,7.914688721,1577877,nanno
p_h_7_6_6,7.544285889,1577877,nanno
p_h_7_6_4,7.457797852,1577937,nanno
p_h_8_2_7,8.08142334,1577937,nanno
p_h_8_2_5,7.914688721,1577937,nanno
p_h_7_6_6,7.545354004,1577937,nanno
p_h_7_6_4,7.458865967,1577997,nanno
p_h_8_2_7,8.08142334,1577997,nanno
p_h_8_2_5,7.914688721,1577997,nanno
p_h_7_6_6,7.545354004,1577997,nanno
p_h_7_6_4,7.461002197,1578057,nanno
p_h_8_2_7,8.079287109,1578057,nanno
p_h_8_2_5,7.913620605,1578057,nanno
p_h_7_6_6,7.545354004,1578057,nanno
p_h_7_6_4,7.462070313,1578117,nanno
p_h_8_2_7,8.076082764,1578117,nanno
p_h_8_2_5,7.91255249,1578117,nanno
p_h_7_6_6,7.544285889,1578117,nanno
p_h_7_6_4,7.462070313,1578177,nanno
p_h_8_2_7,8.068605957,1578177,nanno
p_h_8_2_5,7.911484375,1578177,nanno
p_h_7_6_6,7.538945313,1578177,nanno
p_h_7_6_4,7.464206543,1578237,nanno
p_h_8_2_7,8.070742188,1578237,nanno
p_h_8_2_5,7.911484375,1578237,nanno
p_h_7_6_6,7.541081543,1578237,nanno
p_h_7_6_4,7.466342773,1578297,nanno
p_h_8_2_7,8.072878418,1578297,nanno
p_h_8_2_5,7.911484375,1578297,nanno
p_h_7_6_6,7.542149658,1578297,nanno
p_h_7_6_4,7.469547119,1578357,nanno
p_h_8_2_7,8.073946533,1578357,nanno
p_h_8_2_5,7.911484375,1578357,nanno
p_h_7_6_6,7.544285889,1578357,nanno
p_h_7_6_4,7.472751465,1578417,nanno
p_h_8_2_7,8.079287109,1578417,nanno
p_h_8_2_5,7.91255249,1578417,nanno
p_h_7_6_6,7.55069458,1578417,nanno
p_h_7_6_4,7.477023926,1578477,nanno
p_h_8_2_7,8.082491455,1578477,nanno
p_h_8_2_5,7.913620605,1578477,nanno
p_h_7_6_6,7.553898926,1578477,nanno
p_h_7_6_4,7.480228271,1578537,nanno
p_h_8_2_7,8.08355957,1578537,nanno
p_h_8_2_5,7.913620605,1578537,nanno
p_h_7_6_6,7.557103271,1578537,nanno
p_h_7_6_4,7.483432617,1578597,nanno
p_h_8_2_7,8.084627686,1578597,nanno
p_h_8_2_5,7.914688721,1578597,nanno
p_h_7_6_6,7.559239502,1578597,nanno
p_h_7_6_4,7.487705078,1578657,nanno
p_h_8_2_7,8.091036377,1578657,nanno
p_h_8_2_5,7.914688721,1578657,nanno
p_h_7_6_6,7.563511963,1578657,nanno
p_h_7_6_4,7.491977539,1578717,nanno
p_h_8_2_7,8.097445068,1578717,nanno
p_h_8_2_5,7.915756836,1578717,nanno
p_h_7_6_6,7.567784424,1578717,nanno
p_h_7_6_4,7.49411377,1578777,nanno
p_h_8_2_7,8.095308838,1578777,nanno
p_h_8_2_5,7.915756836,1578777,nanno
p_h_7_6_6,7.569920654,1578777,nanno
p_h_7_6_4,7.495181885,1578837,nanno
p_h_8_2_7,8.093172607,1578837,nanno
p_h_8_2_5,7.915756836,1578837,nanno
p_h_7_6_6,7.57098877,1578837,nanno
p_h_7_6_4,7.497318115,1578897,nanno
p_h_8_2_7,8.089968262,1578897,nanno
p_h_8_2_5,7.914688721,1578897,nanno
p_h_7_6_6,7.57098877,1578897,nanno
p_h_7_6_4,7.497318115,1578957,nanno
p_h_8_2_7,8.088900146,1578957,nanno
p_h_8_2_5,7.914688721,1578957,nanno
p_h_7_6_6,7.57098877,1578957,nanno
p_h_7_6_4,7.49838623,1579017,nanno
p_h_8_2_7,8.086763916,1579017,nanno
p_h_8_2_5,7.914688721,1579017,nanno
p_h_7_6_6,7.57098877,1579017,nanno
p_h_7_6_4,7.499454346,1579077,nanno
p_h_8_2_7,8.085695801,1579077,nanno
p_h_8_2_5,7.913620605,1579077,nanno
p_h_7_6_6,7.57098877,1579077,nanno
p_h_7_6_4,7.500522461,1579137,nanno
p_h_8_2_7,8.08355957,1579137,nanno
p_h_8_2_5,7.913620605,1579137,nanno
p_h_7_6_6,7.57098877,1579137,nanno
p_h_7_6_4,7.501590576,1579197,nanno
p_h_8_2_7,8.082491455,1579197,nanno
p_h_8_2_5,7.91255249,1579197,nanno
p_h_7_6_6,7.57098877,1579197,nanno
p_h_7_6_4,7.502658691,1579257,nanno
p_h_8_2_7,8.08142334,1579257,nanno
p_h_8_2_5,7.91255249,1579257,nanno
p_h_7_6_6,7.572056885,1579257,nanno
p_h_7_6_4,7.503726807,1579317,nanno
p_h_8_2_7,8.080355225,1579317,nanno
p_h_8_2_5,7.91255249,1579317,nanno
p_h_7_6_6,7.572056885,1579317,nanno
p_h_7_6_4,7.503726807,1579377,nanno
p_h_8_2_7,8.079287109,1579377,nanno
p_h_8_2_5,7.91255249,1579377,nanno
p_h_7_6_6,7.572056885,1579377,nanno
p_h_7_6_4,7.505863037,1579437,nanno
p_h_8_2_7,8.078218994,1579437,nanno
p_h_8_2_5,7.911484375,1579437,nanno
p_h_7_6_6,7.573125,1579437,nanno
p_h_7_6_4,7.506931152,1579497,nanno
p_h_8_2_7,8.077150879,1579497,nanno
p_h_8_2_5,7.911484375,1579497,nanno
p_h_7_6_6,7.573125,1579497,nanno
p_h_7_6_4,7.507999268,1579557,nanno
p_h_8_2_7,8.076082764,1579557,nanno
p_h_8_2_5,7.911484375,1579557,nanno
p_h_7_6_6,7.573125,1579557,nanno
p_h_7_6_4,7.509067383,1579617,nanno
p_h_8_2_7,8.075014648,1579617,nanno
p_h_8_2_5,7.91041626,1579617,nanno
p_h_7_6_6,7.573125,1579617,nanno
p_h_7_6_4,7.510135498,1579677,nanno
p_h_8_2_7,8.072878418,1579677,nanno
p_h_8_2_5,7.91041626,1579677,nanno
p_h_7_6_6,7.574193115,1579677,nanno
p_h_7_6_4,7.511203613,1579737,nanno
p_h_8_2_7,8.065401611,1579737,nanno
p_h_8_2_5,7.909348145,1579737,nanno
p_h_7_6_6,7.572056885,1579737,nanno
p_h_7_6_4,7.512271729,1579797,nanno
p_h_8_2_7,8.067537842,1579797,nanno
p_h_8_2_5,7.908280029,1579797,nanno
p_h_7_6_6,7.572056885,1579797,nanno
p_h_7_6_4,7.515476074,1579857,nanno
p_h_8_2_7,8.070742188,1579857,nanno
p_h_8_2_5,7.909348145,1579857,nanno
p_h_7_6_6,7.57526123,1579857,nanno
p_h_7_6_4,7.517612305,1579917,nanno
p_h_8_2_7,8.072878418,1579917,nanno
p_h_8_2_5,7.909348145,1579917,nanno
p_h_7_6_6,7.577397461,1579917,nanno
p_h_7_6_4,7.521884766,1579977,nanno
p_h_8_2_7,8.073946533,1579977,nanno
p_h_8_2_5,7.909348145,1579977,nanno
p_h_7_6_6,7.579533691,1579977,nanno
p_h_7_6_4,7.525089111,1580037,nanno
p_h_8_2_7,8.077150879,1580037,nanno
p_h_8_2_5,7.91041626,1580037,nanno
p_h_7_6_6,7.583806152,1580037,nanno
p_h_7_6_4,7.528293457,1580097,nanno
p_h_8_2_7,8.079287109,1580097,nanno
p_h_8_2_5,7.911484375,1580097,nanno
p_h_7_6_6,7.587010498,1580097,nanno
p_h_7_6_4,7.532565918,1580157,nanno
p_h_8_2_7,8.084627686,1580157,nanno
p_h_8_2_5,7.911484375,1580157,nanno
p_h_7_6_6,7.591282959,1580157,nanno
p_h_7_6_4,7.535770264,1580217,nanno
p_h_8_2_7,8.093172607,1580217,nanno
p_h_8_2_5,7.91255249,1580217,nanno
p_h_7_6_6,7.59769165,1580217,nanno
p_h_7_6_4,7.537906494,1580277,nanno
p_h_8_2_7,8.091036377,1580277,nanno
p_h_8_2_5,7.91255249,1580277,nanno
p_h_7_6_6,7.599827881,1580277,nanno
p_h_7_6_4,7.540042725,1580337,nanno
p_h_8_2_7,8.089968262,1580337,nanno
p_h_8_2_5,7.91255249,1580337,nanno
p_h_7_6_6,7.600895996,1580337,nanno
p_h_7_6_4,7.54111084,1580397,nanno
p_h_8_2_7,8.087832031,1580397,nanno
p_h_8_2_5,7.91255249,1580397,nanno
p_h_7_6_6,7.600895996,1580397,nanno
p_h_7_6_4,7.54111084,1580457,nanno
p_h_8_2_7,8.085695801,1580457,nanno
p_h_8_2_5,7.911484375,1580457,nanno
p_h_7_6_6,7.600895996,1580457,nanno
p_h_7_6_4,7.542178955,1580517,nanno
p_h_8_2_7,8.084627686,1580517,nanno
p_h_8_2_5,7.911484375,1580517,nanno
p_h_7_6_6,7.600895996,1580517,nanno
p_h_7_6_4,7.542178955,1580577,nanno
p_h_8_2_7,8.075014648,1580577,nanno
p_h_8_2_5,7.909348145,1580577,nanno
p_h_7_6_6,7.59769165,1580577,nanno
p_h_7_6_4,7.54324707,1580637,nanno
p_h_8_2_7,8.077150879,1580637,nanno
p_h_8_2_5,7.909348145,1580637,nanno
p_h_7_6_6,7.598759766,1580637,nanno
p_h_7_6_4,7.544315186,1580697,nanno
p_h_8_2_7,8.076082764,1580697,nanno
p_h_8_2_5,7.909348145,1580697,nanno
p_h_7_6_6,7.599827881,1580697,nanno
p_h_7_6_4,7.544315186,1580757,nanno
p_h_8_2_7,8.076082764,1580757,nanno
p_h_8_2_5,7.909348145,1580757,nanno
p_h_7_6_6,7.599827881,1580757,nanno
p_h_7_6_4,7.545383301,1580817,nanno
p_h_8_2_7,8.076082764,1580817,nanno
p_h_8_2_5,7.909348145,1580817,nanno
p_h_7_6_6,7.600895996,1580817,nanno
p_h_7_6_4,7.547519531,1580877,nanno
p_h_8_2_7,8.082491455,1580877,nanno
p_h_8_2_5,7.909348145,1580877,nanno
p_h_7_6_6,7.604100342,1580877,nanno
p_h_7_6_4,7.547519531,1580937,nanno
p_h_8_2_7,8.079287109,1580937,nanno
p_h_8_2_5,7.909348145,1580937,nanno
p_h_7_6_6,7.604100342,1580937,nanno
p_h_7_6_4,7.548587646,1580997,nanno
p_h_8_2_7,8.076082764,1580997,nanno
p_h_8_2_5,7.909348145,1580997,nanno
p_h_7_6_6,7.603032227,1580997,nanno
p_h_7_6_4,7.548587646,1581057,nanno
p_h_8_2_7,8.073946533,1581057,nanno
p_h_8_2_5,7.908280029,1581057,nanno
p_h_7_6_6,7.603032227,1581057,nanno
p_h_7_6_4,7.549655762,1581117,nanno
p_h_8_2_7,8.072878418,1581117,nanno
p_h_8_2_5,7.907211914,1581117,nanno
p_h_7_6_6,7.603032227,1581117,nanno
p_h_7_6_4,7.550723877,1581177,nanno
p_h_8_2_7,8.070742188,1581177,nanno
p_h_8_2_5,7.907211914,1581177,nanno
p_h_7_6_6,7.601964111,1581177,nanno
p_h_7_6_4,7.550723877,1581237,nanno
p_h_8_2_7,8.063265381,1581237,nanno
p_h_8_2_5,7.906143799,1581237,nanno
p_h_7_6_6,7.600895996,1581237,nanno
p_h_7_6_4,7.551791992,1581297,nanno
p_h_8_2_7,8.065401611,1581297,nanno
p_h_8_2_5,7.906143799,1581297,nanno
p_h_7_6_6,7.600895996,1581297,nanno
p_h_7_6_4,7.553928223,1581357,nanno
p_h_8_2_7,8.067537842,1581357,nanno
p_h_8_2_5,7.906143799,1581357,nanno
p_h_7_6_6,7.603032227,1581357,nanno
p_h_7_6_4,7.556064453,1581417,nanno
p_h_8_2_7,8.068605957,1581417,nanno
p_h_8_2_5,7.906143799,1581417,nanno
p_h_7_6_6,7.605168457,1581417,nanno
p_h_7_6_4,7.559268799,1581477,nanno
p_h_8_2_7,8.070742188,1581477,nanno
p_h_8_2_5,7.907211914,1581477,nanno
p_h_7_6_6,7.607304688,1581477,nanno
p_h_7_6_4,7.56354126,1581537,nanno
p_h_8_2_7,8.071810303,1581537,nanno
p_h_8_2_5,7.907211914,1581537,nanno
p_h_7_6_6,7.610509033,1581537,nanno
p_h_7_6_4,7.566745605,1581597,nanno
p_h_8_2_7,8.076082764,1581597,nanno
p_h_8_2_5,7.908280029,1581597,nanno
p_h_7_6_6,7.614781494,1581597,nanno
p_h_7_6_4,7.569949951,1581657,nanno
p_h_8_2_7,8.078218994,1581657,nanno
p_h_8_2_5,7.908280029,1581657,nanno
p_h_7_6_6,7.616917725,1581657,nanno
p_h_7_6_4,7.573154297,1581717,nanno
p_h_8_2_7,8.088900146,1581717,nanno
p_h_8_2_5,7.909348145,1581717,nanno
p_h_7_6_6,7.623326416,1581717,nanno
p_h_7_6_4,7.576358643,1581777,nanno
p_h_8_2_7,8.087832031,1581777,nanno
p_h_8_2_5,7.91041626,1581777,nanno
p_h_7_6_6,7.626530762,1581777,nanno
p_h_7_6_4,7.577426758,1581837,nanno
p_h_8_2_7,8.085695801,1581837,nanno
p_h_8_2_5,7.909348145,1581837,nanno
p_h_7_6_6,7.627598877,1581837,nanno
p_h_7_6_4,7.578494873,1581897,nanno
p_h_8_2_7,8.08355957,1581897,nanno
p_h_8_2_5,7.909348145,1581897,nanno
p_h_7_6_6,7.627598877,1581897,nanno
p_h_7_6_4,7.578494873,1581957,nanno
p_h_8_2_7,8.08142334,1581957,nanno
p_h_8_2_5,7.908280029,1581957,nanno
p_h_7_6_6,7.627598877,1581957,nanno
p_h_7_6_4,7.579562988,1582017,nanno
p_h_8_2_7,8.080355225,1582017,nanno
p_h_8_2_5,7.908280029,1582017,nanno
p_h_7_6_6,7.627598877,1582017,nanno
p_h_7_6_4,7.579562988,1582077,nanno
p_h_8_2_7,8.078218994,1582077,nanno
p_h_8_2_5,7.908280029,1582077,nanno
p_h_7_6_6,7.627598877,1582077,nanno
p_h_7_6_4,7.579562988,1582137,nanno
p_h_8_2_7,8.077150879,1582137,nanno
p_h_8_2_5,7.907211914,1582137,nanno
p_h_7_6_6,7.627598877,1582137,nanno
p_h_7_6_4,7.580631104,1582197,nanno
p_h_8_2_7,8.076082764,1582197,nanno
p_h_8_2_5,7.907211914,1582197,nanno
p_h_7_6_6,7.627598877,1582197,nanno
p_h_7_6_4,7.580631104,1582257,nanno
p_h_8_2_7,8.073946533,1582257,nanno
p_h_8_2_5,7.907211914,1582257,nanno
p_h_7_6_6,7.626530762,1582257,nanno
p_h_7_6_4,7.581699219,1582317,nanno
p_h_8_2_7,8.072878418,1582317,nanno
p_h_8_2_5,7.906143799,1582317,nanno
p_h_7_6_6,7.626530762,1582317,nanno
p_h_7_6_4,7.582767334,1582377,nanno
p_h_8_2_7,8.071810303,1582377,nanno
p_h_8_2_5,7.906143799,1582377,nanno
p_h_7_6_6,7.626530762,1582377,nanno
p_h_7_6_4,7.582767334,1582437,nanno
p_h_8_2_7,8.070742188,1582437,nanno
p_h_8_2_5,7.906143799,1582437,nanno
p_h_7_6_6,7.626530762,1582437,nanno
p_h_7_6_4,7.583835449,1582497,nanno
p_h_8_2_7,8.069674072,1582497,nanno
p_h_8_2_5,7.905075684,1582497,nanno
p_h_7_6_6,7.626530762,1582497,nanno
p_h_7_6_4,7.583835449,1582557,nanno
p_h_8_2_7,8.068605957,1582557,nanno
p_h_8_2_5,7.905075684,1582557,nanno
p_h_7_6_6,7.626530762,1582557,nanno
p_h_7_6_4,7.583835449,1582617,nanno
p_h_8_2_7,8.067537842,1582617,nanno
p_h_8_2_5,7.905075684,1582617,nanno
p_h_7_6_6,7.626530762,1582617,nanno
p_h_7_6_4,7.584903564,1582677,nanno
p_h_8_2_7,8.066469727,1582677,nanno
p_h_8_2_5,7.904007568,1582677,nanno
p_h_7_6_6,7.626530762,1582677,nanno
p_h_7_6_4,7.584903564,1582737,nanno
p_h_8_2_7,8.064333496,1582737,nanno
p_h_8_2_5,7.904007568,1582737,nanno
p_h_7_6_6,7.626530762,1582737,nanno
p_h_7_6_4,7.58597168,1582797,nanno
p_h_8_2_7,8.05899292,1582797,nanno
p_h_8_2_5,7.901871338,1582797,nanno
p_h_7_6_6,7.625462646,1582797,nanno
p_h_7_6_4,7.587039795,1582857,nanno
p_h_8_2_7,8.062197266,1582857,nanno
p_h_8_2_5,7.901871338,1582857,nanno
p_h_7_6_6,7.626530762,1582857,nanno
p_h_7_6_4,7.589176025,1582917,nanno
p_h_8_2_7,8.063265381,1582917,nanno
p_h_8_2_5,7.902939453,1582917,nanno
p_h_7_6_6,7.627598877,1582917,nanno
p_h_7_6_4,7.591312256,1582977,nanno
p_h_8_2_7,8.065401611,1582977,nanno
p_h_8_2_5,7.902939453,1582977,nanno
p_h_7_6_6,7.629735107,1582977,nanno
p_h_7_6_4,7.594516602,1583037,nanno
p_h_8_2_7,8.068605957,1583037,nanno
p_h_8_2_5,7.904007568,1583037,nanno
p_h_7_6_6,7.632939453,1583037,nanno
p_h_7_6_4,7.596652832,1583097,nanno
p_h_8_2_7,8.066469727,1583097,nanno
p_h_8_2_5,7.902939453,1583097,nanno
p_h_7_6_6,7.630803223,1583097,nanno
p_h_7_6_4,7.599857178,1583157,nanno
p_h_8_2_7,8.070742188,1583157,nanno
p_h_8_2_5,7.904007568,1583157,nanno
p_h_7_6_6,7.634007568,1583157,nanno
p_h_7_6_4,7.603061523,1583217,nanno
p_h_8_2_7,8.076082764,1583217,nanno
p_h_8_2_5,7.906143799,1583217,nanno
p_h_7_6_6,7.64041626,1583217,nanno
p_h_7_6_4,7.606265869,1583277,nanno
p_h_8_2_7,8.077150879,1583277,nanno
p_h_8_2_5,7.906143799,1583277,nanno
p_h_7_6_6,7.643620605,1583277,nanno
p_h_7_6_4,7.6084021,1583337,nanno
p_h_8_2_7,8.075014648,1583337,nanno
p_h_8_2_5,7.906143799,1583337,nanno
p_h_7_6_6,7.643620605,1583337,nanno
p_h_7_6_4,7.609470215,1583397,nanno
p_h_8_2_7,8.084627686,1583397,nanno
p_h_8_2_5,7.907211914,1583397,nanno
p_h_7_6_6,7.650029297,1583397,nanno
p_h_7_6_4,7.61053833,1583457,nanno
p_h_8_2_7,8.084627686,1583457,nanno
p_h_8_2_5,7.907211914,1583457,nanno
p_h_7_6_6,7.651097412,1583457,nanno
p_h_7_6_4,7.61053833,1583517,nanno
p_h_8_2_7,8.079287109,1583517,nanno
p_h_8_2_5,7.906143799,1583517,nanno
p_h_7_6_6,7.650029297,1583517,nanno
p_h_7_6_4,7.61053833,1583577,nanno
p_h_8_2_7,8.076082764,1583577,nanno
p_h_8_2_5,7.906143799,1583577,nanno
p_h_7_6_6,7.648961182,1583577,nanno
p_h_7_6_4,7.611606445,1583637,nanno
p_h_8_2_7,8.073946533,1583637,nanno
p_h_8_2_5,7.905075684,1583637,nanno
p_h_7_6_6,7.647893066,1583637,nanno
p_h_7_6_4,7.611606445,1583697,nanno
p_h_8_2_7,8.071810303,1583697,nanno
p_h_8_2_5,7.905075684,1583697,nanno
p_h_7_6_6,7.646824951,1583697,nanno
p_h_7_6_4,7.611606445,1583757,nanno
p_h_8_2_7,8.070742188,1583757,nanno
p_h_8_2_5,7.904007568,1583757,nanno
p_h_7_6_6,7.646824951,1583757,nanno
p_h_7_6_4,7.611606445,1583817,nanno
p_h_8_2_7,8.069674072,1583817,nanno
p_h_8_2_5,7.904007568,1583817,nanno
p_h_7_6_6,7.646824951,1583817,nanno
p_h_7_6_4,7.611606445,1583877,nanno
p_h_8_2_7,8.067537842,1583877,nanno
p_h_8_2_5,7.904007568,1583877,nanno
p_h_7_6_6,7.645756836,1583877,nanno
p_h_7_6_4,7.612674561,1583937,nanno
p_h_8_2_7,8.066469727,1583937,nanno
p_h_8_2_5,7.902939453,1583937,nanno
p_h_7_6_6,7.645756836,1583937,nanno
p_h_7_6_4,7.613742676,1583997,nanno
p_h_8_2_7,8.065401611,1583997,nanno
p_h_8_2_5,7.902939453,1583997,nanno
p_h_7_6_6,7.645756836,1583997,nanno
p_h_7_6_4,7.613742676,1584057,nanno
p_h_8_2_7,8.064333496,1584057,nanno
p_h_8_2_5,7.901871338,1584057,nanno
p_h_7_6_6,7.645756836,1584057,nanno
p_h_7_6_4,7.614810791,1584117,nanno
p_h_8_2_7,8.062197266,1584117,nanno
p_h_8_2_5,7.900803223,1584117,nanno
p_h_7_6_6,7.645756836,1584117,nanno
p_h_7_6_4,7.614810791,1584177,nanno
p_h_8_2_7,8.062197266,1584177,nanno
p_h_8_2_5,7.900803223,1584177,nanno
p_h_7_6_6,7.645756836,1584177,nanno
p_h_7_6_4,7.614810791,1584237,nanno
p_h_8_2_7,8.05899292,1584237,nanno
p_h_8_2_5,7.899735107,1584237,nanno
p_h_7_6_6,7.644688721,1584237,nanno
p_h_7_6_4,7.615878906,1584297,nanno
p_h_8_2_7,8.053652344,1584297,nanno
p_h_8_2_5,7.898666992,1584297,nanno
p_h_7_6_6,7.643620605,1584297,nanno
p_h_7_6_4,7.616947021,1584357,nanno
p_h_8_2_7,8.055788574,1584357,nanno
p_h_8_2_5,7.898666992,1584357,nanno
p_h_7_6_6,7.643620605,1584357,nanno
p_h_7_6_4,7.618015137,1584417,nanno
p_h_8_2_7,8.056856689,1584417,nanno
p_h_8_2_5,7.898666992,1584417,nanno
p_h_7_6_6,7.644688721,1584417,nanno
p_h_7_6_4,7.621219482,1584477,nanno
p_h_8_2_7,8.060061035,1584477,nanno
p_h_8_2_5,7.899735107,1584477,nanno
p_h_7_6_6,7.647893066,1584477,nanno
p_h_7_6_4,7.623355713,1584537,nanno
p_h_8_2_7,8.062197266,1584537,nanno
p_h_8_2_5,7.899735107,1584537,nanno
p_h_7_6_6,7.651097412,1584537,nanno
p_h_7_6_4,7.626560059,1584597,nanno
p_h_8_2_7,8.065401611,1584597,nanno
p_h_8_2_5,7.900803223,1584597,nanno
p_h_7_6_6,7.654301758,1584597,nanno
p_h_7_6_4,7.629764404,1584657,nanno
p_h_8_2_7,8.067537842,1584657,nanno
p_h_8_2_5,7.900803223,1584657,nanno
p_h_7_6_6,7.657506104,1584657,nanno
p_h_7_6_4,7.63296875,1584717,nanno
p_h_8_2_7,8.075014648,1584717,nanno
p_h_8_2_5,7.902939453,1584717,nanno
p_h_7_6_6,7.66284668,1584717,nanno
p_h_7_6_4,7.63510498,1584777,nanno
p_h_8_2_7,8.078218994,1584777,nanno
p_h_8_2_5,7.904007568,1584777,nanno
p_h_7_6_6,7.666051025,1584777,nanno
p_h_7_6_4,7.637241211,1584837,nanno
p_h_8_2_7,8.077150879,1584837,nanno
p_h_8_2_5,7.904007568,1584837,nanno
p_h_7_6_6,7.667119141,1584837,nanno
p_h_7_6_4,7.637241211,1584897,nanno
p_h_8_2_7,8.075014648,1584897,nanno
p_h_8_2_5,7.902939453,1584897,nanno
p_h_7_6_6,7.668187256,1584897,nanno
p_h_7_6_4,7.638309326,1584957,nanno
p_h_8_2_7,8.073946533,1584957,nanno
p_h_8_2_5,7.902939453,1584957,nanno
p_h_7_6_6,7.668187256,1584957,nanno
p_h_7_6_4,7.638309326,1585017,nanno
p_h_8_2_7,8.070742188,1585017,nanno
p_h_8_2_5,7.901871338,1585017,nanno
p_h_7_6_6,7.668187256,1585017,nanno
p_h_7_6_4,7.638309326,1585077,nanno
p_h_8_2_7,8.069674072,1585077,nanno
p_h_8_2_5,7.900803223,1585077,nanno
p_h_7_6_6,7.667119141,1585077,nanno
p_h_7_6_4,7.638309326,1585137,nanno
p_h_8_2_7,8.068605957,1585137,nanno
p_h_8_2_5,7.900803223,1585137,nanno
p_h_7_6_6,7.668187256,1585137,nanno
p_h_7_6_4,7.638309326,1585197,nanno
p_h_8_2_7,8.067537842,1585197,nanno
p_h_8_2_5,7.900803223,1585197,nanno
p_h_7_6_6,7.668187256,1585197,nanno
p_h_7_6_4,7.638309326,1585257,nanno
p_h_8_2_7,8.066469727,1585257,nanno
p_h_8_2_5,7.899735107,1585257,nanno
p_h_7_6_6,7.667119141,1585257,nanno
p_h_7_6_4,7.638309326,1585317,nanno
p_h_8_2_7,8.065401611,1585317,nanno
p_h_8_2_5,7.899735107,1585317,nanno
p_h_7_6_6,7.667119141,1585317,nanno
p_h_7_6_4,7.638309326,1585377,nanno
p_h_8_2_7,8.064333496,1585377,nanno
p_h_8_2_5,7.899735107,1585377,nanno
p_h_7_6_6,7.667119141,1585377,nanno
p_h_7_6_4,7.638309326,1585437,nanno
p_h_8_2_7,8.063265381,1585437,nanno
p_h_8_2_5,7.899735107,1585437,nanno
p_h_7_6_6,7.667119141,1585437,nanno
p_h_7_6_4,7.639377441,1585497,nanno
p_h_8_2_7,8.062197266,1585497,nanno
p_h_8_2_5,7.898666992,1585497,nanno
p_h_7_6_6,7.667119141,1585497,nanno
